issue_id,tool,rule,category,severity,path,line,line_text,message,reported_commit,reported_committer,dataset_phase,module,scope,provenance,provenance_evidence,present_at_intermediate_head_cb19910,present_at_final_validation_head,disposition
1f1c2e259cfb51e233a74a9277b4f35d,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,553,"            Logger.warning(""Attempted to cache packet for unknown entity, id="" + entityID + "" packet="" + packet.getClass().getSimpleName() + "". Queuing retry."", 6, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,417b8beec621f53c69bfb24bf18bdb694cdcba0f,Hermes-Enthusia,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 475,yes,yes,remaining; reproduced against authoritative upstream baseline
36f4edcdeb4d02f2e37fc94176d75414,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,502,"                Logger.warning(""Entity metadata index 0 did not contain a byte for entity id="" + entity.entityID() + ""."", 4, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 424,yes,yes,remaining; reproduced against authoritative upstream baseline
bc5efb4abeaf0f44575babb709cb4041,PMD,PMD_category_java_errorprone_AvoidBranchingStatementAsLastInLoop,ErrorProne,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,507,            return;,Avoid using a branching statement as the last in a loop.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 429,yes,yes,remaining; reproduced against authoritative upstream baseline
346def46ca88274624539a95bb813269,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,682,"            Logger.warning(""PacketEvents.processEntityTransitions skipped self entity viewer="" + data.getPlayerUUID()",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 566,no,no,incidentally solved while preserving package behavior
e7dc946c042c049f24045bf591f54248,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,584,"            Logger.warning(""Received head look packet for unknown entity, id="" + entityID + "". Queuing retry."", 6, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 506,yes,yes,remaining; reproduced against authoritative upstream baseline
e976892d469b990625ba50bb4caef2e8,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,475,"            Logger.warning(""Received position sync packet for unknown entity, id="" + entityID + "". Queuing retry."", 6, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 397,yes,yes,remaining; reproduced against authoritative upstream baseline
329753599854b5eedd8733a686af859c,PMD,PMD_category_java_design_AvoidThrowingRawExceptionTypes,BestPractice,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,239,"                throw new RuntimeException(""Spawn Painting packet appeared. This shouldn't exist"");",Avoid throwing raw exception types.,47d3e142ea86edbbb737adf709cd7c6ec5b9ba5c,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 183,yes,yes,remaining; reproduced against authoritative upstream baseline
e9a199f0dbaf3f224277a5cca1305e74,PMD,PMD_category_java_design_AvoidThrowingRawExceptionTypes,BestPractice,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,204,"                throw new RuntimeException(""Spawn Living Entity packet appeared. This shouldn't exist"");",Avoid throwing raw exception types.,47d3e142ea86edbbb737adf709cd7c6ec5b9ba5c,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 148,yes,yes,remaining; reproduced against authoritative upstream baseline
4eae649c973a0a1b6c195d4c73803460,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,768,"                Logger.error(""Entity visibility reconciliation failed and was "" + outcome",Logger calls should be surrounded by log level guards.,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
9189c8cd0b1a2650d72a315ad892e010,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,453,"            Logger.warning(""Received teleport packet for unknown entity, id="" + entityID + "". Queuing retry."", 6, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 375,yes,yes,remaining; reproduced against authoritative upstream baseline
b07fdac3b836a6c963431915dc3b4190,PMD,PMD_category_java_design_ExcessiveParameterList,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,522,"    static void applyTeleport(NettyEntity<?> entity, double x, double y, double z, float yaw, float pitch,",Avoid long parameter lists.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 444,yes,yes,remaining; reproduced against authoritative upstream baseline
494c4eb4d8e9fb847017f6687b2f15fc,PMD,PMD_category_java_design_AvoidThrowingRawExceptionTypes,BestPractice,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,245,"                throw new RuntimeException(""Spawn Player packet appeared. This shouldn't exist"");",Avoid throwing raw exception types.,47d3e142ea86edbbb737adf709cd7c6ec5b9ba5c,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 189,yes,yes,remaining; reproduced against authoritative upstream baseline
c50af25c6477cc92cf7edb1de1ca5dde,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,1034,"                sendSpawnPacket ? buildSpawnPacket(entity) : null,",Assigning an Object to null is a code smell.  Consider refactoring.,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
a0c16c4fe5ebc65562b4ab4886970998,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,615,"            Logger.error(""Attempted to send passenger packet for unknown entity, id="" + vehicle, 2, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,47d3e142ea86edbbb737adf709cd7c6ec5b9ba5c,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 537,yes,yes,remaining; reproduced against authoritative upstream baseline
4b75636210d2d675b2218316d2b81659,PMD,PMD_category_java_design_NPathComplexity,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,667,    private @Nullable EntityTransitionWork<PacketWrapper<?>> createEntityTransitionWork(,"The method 'createEntityTransitionWork(PlayerData, EntityView, EntityViewTransition.Type, TrackedEntity, int, Boolean)' has an NPath complexity of 256, current threshold is 200",3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
59ae3161e69a9f2a55dbdd29716b40d2,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,432,"            Logger.warning(""Received relative move and rotation packet for unknown entity, id="" + entityID + "". Queuing retry."", 6, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 354,yes,yes,remaining; reproduced against authoritative upstream baseline
d9942a6993136593b27253996eca0c91,PMD,PMD_category_java_design_NPathComplexity,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,896,"    private @Nullable WrapperPlayServerAttachEntity[] buildLeashPackets(PacketEventsEntity entity, PlayerData playerData, int entityBeingShownID) {","The method 'buildLeashPackets(PacketEventsEntity, PlayerData, int)' has an NPath complexity of 400, current threshold is 200",18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 710,no,no,incidentally solved while preserving package behavior
500a70a8684d3ea8ad63d0d14bbafb66,PMD,PMD_category_java_performance_AvoidInstantiatingObjectsInLoops,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,879,"                    viewer.writePacketSilently(new WrapperPlayServerAttachEntity(leashedEntityID, entityID, true));",Avoid instantiating new objects inside loops,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 693,yes,yes,remaining; reproduced against authoritative upstream baseline
6224e62c0a7fb5537481b490e3f2984a,PMD,PMD_category_java_design_ExcessiveParameterList,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,528,"    static void applyPositionSync(NettyEntity<?> entity, double x, double y, double z, float yaw, float pitch,",Avoid long parameter lists.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 450,yes,yes,remaining; reproduced against authoritative upstream baseline
abdedb4e904fa728cd08edf8281d55a0,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,567,"            Logger.warning(""Received rotation packet for unknown entity, id="" + entityID + "". Queuing retry."", 6, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 489,yes,yes,remaining; reproduced against authoritative upstream baseline
6097173561e8c9065e8a80412f8b1f93,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsEntityViewController.java,601,"            Logger.warning(""Received velocity packet for unknown entity, id="" + entityID + "". Queuing retry."", 6, PacketEventsEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 523,yes,yes,remaining; reproduced against authoritative upstream baseline
1e3597f1db28999bde01ca7b59b0ce3,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/testsupport/TestEntityViewProxy.java,48,        if (name.length() <= 6) {,Avoid using Literals in Conditional Statements,cb19910b04cb361e1d6a7623791802120b03b837,P2wn,newly_reported_during_remediation,Core,Tests,PIECLOAK,New analyzer finding appeared only in package-10-added or package-10-modified source/test code.,yes,no,fixed after exact-head investigation; not present in final Codacy dataset
31bc1f3adcfa9ef477defdf5f3d5966d,PMD,PMD_category_java_errorprone_TestClassWithoutTestCases,ErrorProne,High,core/src/test/java/games/cubi/raycastedantiesp/core/testsupport/TestProxySupport.java,6,public final class TestProxySupport {,"The class 'TestProxySupport' might be a test class, but it contains no test cases.",cb19910b04cb361e1d6a7623791802120b03b837,P2wn,newly_reported_during_remediation,Core,Tests,PIECLOAK,New analyzer finding appeared only in package-10-added or package-10-modified source/test code.,yes,no,fixed after exact-head investigation; not present in final Codacy dataset
5debb042da5313c5e8b20ca254ab4ab,PMD,PMD_category_java_bestpractices_UnusedFormalParameter,BestPractice,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsBlockViewController.java,394,"    private void handleTransitionFailure(PlayerData playerData, User viewer, TransitionFailure failure) {",Avoid unused method parameters such as 'viewer'.,cb19910b04cb361e1d6a7623791802120b03b837,P2wn,newly_reported_during_remediation,PacketEvents,Production code,PIECLOAK,New PMD unused-parameter finding appeared in a package-10-modified transition failure helper.,yes,no,fixed after exact-head investigation; not present in final Codacy dataset
